id,ota_id,hotel_id,name,address,zip_code,city,country,latitude,longitude
7244,4,9967761,Ribblestones,1 Clapham Road,"","","","",""
7245,3,8950288,Ricann - UKC4244,Trecan,"","","","",""
7246,2,10004997,Richmond,Pinfold Lane,"","","","",""
7247,2,7718037,Richmond Hotel Apartments,"Po Box 191504 Behind Manazal Towers Al Mankhool Road, Dubai",191504,Dubai,United Arab Emirates,25.250970000000000000,55.287935000000000000
7248,4,9023093,Rico Resort Chiang Kham,417 M.4 T.Yuan,"","","","",""
7249,2,7508530,Riders Country House Hotel,"Bath Road, Maidenhead",SL6 3RQ,Maidenhead,United Kingdom,51.515106000000000000,-0.792652000000000000
7250,2,11566080,Ridge Cottage,77 Ridge Road,"","","","",""
7251,3,5530646,Ridge Crest Hotel,2105 Hubert Redburn Drive,65775,West Plains,Us,36.759328000000000000,-91.873274000000000000
7252,4,21980489,Ridge Crest Hotel,2105 Hubert Redburn Drive,65775,West Plains,United States,36.759328000000000000,-91.873274000000000000
7253,2,7618555,Ridge Crest Plaza Inn And Suit,"2105 Porter Wagoner Blvd, West Plains",65775,West Plains,United States Of America,36.758953000000000000,-91.873585000000000000
7254,2,7493075,Riedhotel,"Riedweg 24, Bad Salzuflen",32107,Bad Salzuflen,Germany,52.082050000000000000,8.716800000000000000
7255,2,7672092,Rier,"Burgstallweg 12, Castelrotto",39040,Castelrotto,Italy,46.548478000000000000,11.574078000000000000
7256,2,8529048,Rietvelt Apartment,"Rietwijkerstraat 68, Amsterdam",1059 XC,Amsterdam,Netherlands,52.349550000000000000,4.846680000000000000
7257,2,8531067,Rietvelt Loft,"Rietwijkerstraat 683, Amsterdam",1059 XC,Amsterdam,Netherlands,52.349550000000000000,4.846510000000000000
7258,2,8513065,Rif For Anyone,"H'nain, Medina Of Chefchaouen",91000,Medina Of Chefchaouen,Morocco,35.179040000000000000,-5.271210000000000000
7259,2,7771998,Right Day City International Hotel,"No. 33 Jingbin Street, Shenhe District, Shenyang",110013,Shenyang,China,41.816910000000000000,123.439590000000000000
7260,2,8057436,Rijnstroom IV,"Selwyn Marina Pontoon Bembridge Harbour, Bembridge",PO35 5NS,Bembridge,United Kingdom,50.690499000000000000,-1.099030000000000000
7261,2,7719263,Rimmlhaus,"Mühlbachweg 1, Oetztal Alps",6534,Oetztal Alps,Austria,47.039413000000000000,10.601355000000000000
7262,2,7850416,Rincon De Fuego,"Ambrosetti 445, Tilcara",4624,Tilcara,Argentina,-23.579657000000000000,-65.396867000000000000
7263,2,8600992,Ringpark,"Von Leiningen Str. 3, Buchen",74722,Buchen,Germany,49.520600000000000000,9.313650000000000000
7264,2,8524690,Rinkai Hotel Ishizu,"2410 Hamadera Ishizucho Nishi, Nishiku, Sakai",592-8333,Sakai,Japan,34.560590000000000000,135.452730000000000000
7265,3,8814487,Rinkai Hotel Ishizu,"2410 Hamadera Ishizucho Nishi, Nishiku",592-8333,Sakai,Jp,34.560592651367190000,135.452728271484380000
7266,2,8092918,Rio Apartments & Tours,"Avenida Nossa Senhora De Copacabana,420, Rio De Janeiro",22020-001,Rio De Janeiro,Brazil,-22.967310000000000000,-43.181820000000000000
7267,2,8604081,Rio Cucharas Inn Walsenburg,"77 Taylor Blvd, La Veta",81089,La Veta,United States Of America,37.596570000000000000,-104.864030000000000000
7268,2,8597674,Rio Suber,"Carretera De Badajoz S/n, San Vicente De Alcantara",06500,San Vicente De Alcantara,Spain,39.363331000000000000,-7.138625000000000000
7269,2,8100893,Rising Trout B&b,"15 Waana Street, Mourea",3074,Mourea,New Zealand,-38.048376000000000000,176.325092000000000000
7270,2,6532777,Ritz Ombaka,"Estrada Nacional 100 Km 27 Junto Ao Estádio Nac. De Ombaka Benguela 0 Benguela Angola, Benguela",NULL,Benguela,Angola,-12.542386000000000000,13.464479000000000000
7271,1,33783804,Riu Palace Peninsula - All Inclusive,"Blvd. Kukulcan, Km 5,5, Lote 6c, Zona Hotelera",77500,Cancun,Mexico,21.137210490000000000,-86.748501440000000000
7272,2,6459936,Rive Gauche B&b Lodge,"128 Ferndale Way Rd4, Acacia Bay",3384,Acacia Bay,New Zealand,-38.667023000000000000,176.079590000000000000
7273,3,10699866,Rivendell,74 Woodbury Road Rd 21,7991,Geraldine,Nz,-44.067010000000000000,171.244620000000000000
7274,4,8901356,River Banks,17 Rosecraddoc Lodge Holiday Bungalows,"","","","",""
7275,4,8434311,River Cottage - UK12759,Uibhist,"","","","",""
7276,1,10300210,River Cottage - UKC4053,Chypons Farm,"","","","",""
7277,1,5271927,River Court,Flat 15,"","","","",""
7278,2,7538685,River Hotel,"Via Canonico Pio Rolla 90, Moncalieri",10094,Moncalieri,Italy,45.029242000000000000,7.354062000000000000
7279,2,8523932,River Hotel,"1156 Petkasuem Road , Tambon Sanamchan District Of Muang, Nakhon Pathom",73000,Nakhon Pathom,Thailand,13.806910000000000000,100.047190000000000000
7280,2,6387243,River Line Inn,"204 Broad Street, Riverton",08077,Riverton,United States Of America,40.008500000000000000,-75.014000000000000000
7281,3,8371670,River Lodge - UK6650,Bryncoch,"","","","",""
7282,3,5127958,River Mill House,Ault A'mhuillin,"","","","",""
7283,2,8469001,River Rose Inn Bed And Breakfast,"1 Main St, Marion",62931,Marion,United States Of America,37.445300000000000000,-88.304800000000000000
7284,2,9150696,River Test View,"",SP11 7HY,Andover,GB,51.167100000000000000,-1.446800000000000000
7285,2,8525873,River View,"Marbal Rocksbheraghat ,jabalpur, Jabalpur",482053,Jabalpur,India,23.135470000000000000,79.799190000000000000
7286,1,8376481,Riversdale Cottage,The Shoal,"","","","",""
7287,2,8647362,Riverside,"No.1305 Kai Xuan Bei Road, Shanghai200063, Shanghai",200063,Shanghai,China,31.228781000000000000,121.413383000000000000
7288,3,9385597,Riverside,1 Riverside Flats,"","","","",""
7289,4,7006264,Riverside Cottage,Riverside,"","","","",""
7290,3,11520650,Riverside Holiday Park,Houghton Bridge,"","","","",""
7291,2,7816851,Riverside Inn,"111 Knox Abbott Drive, Cayce",29033,Cayce,United States Of America,33.986071000000000000,-81.051125000000000000
7292,3,11458330,Riverside Park,Riverside Caravan Park,"","","","",""
7293,2,8650774,Riverside Residences,"11244 Tukwila International Boulevard Tukwila, Wa 98068, Seattle, Wa 98168, Usa 98168 Seattle , Washington, United States, Tukwila",98168,Tukwila,United States Of America,47.501071000000000000,-122.293020000000000000
7294,2,8522331,Riverstone Lodge,"162 Shandon Road, Waihopai Valley, Tuamarina",7276,Tuamarina,New Zealand,-41.568800000000000000,173.735120000000000000
7295,2,11059972,Riverview,"Flat 1,","","","","",""
7296,2,7814470,Rivi Ras Hotel,"50/2 De Saram Road, Mount Lavinia",10370,Mount Lavinia,Sri Lanka,6.836470000000000000,79.863880000000000000
7297,2,7859824,Riviera Beach & Spa Hotel Riviera Marina Resort,"Urb. Playa Del Cura S N, Mogan",35140,Mogan,Spain,27.798960000000000000,-15.733250000000000000
7298,2,8025326,Riya Palace,"S2 1 31 Tagore Town Colony Orderly Bazar, Varanasi",221002,Varanasi,India,25.351927000000000000,82.978355000000000000
7299,2,7686348,Rj Residency,"No 30, 2nd Street, North Boag Road Near Singapore Consulate T. Nagar, Chennai",600017,Chennai,India,13.046210000000000000,80.246400000000000000
7300,2,8523273,Roa Mai Resort,"557 Moo1,klongwanwakoh Road,tambon Klongwan, Prachuap Khiri Khan",77000,Prachuap Khiri Khan,Thailand,11.731310000000000000,99.773440000000000000
7301,2,7403264,Roadstar Inn Green Bay,"1941 True Lane, Green Bay",54304,Green Bay,United States Of America,44.503100000000000000,-88.065594000000000000
7302,3,7008482,Robin Cottage - UKC3436,Higher Tor House,"","","","",""
7303,2,8371721,Robin's Corner,Slade Barn,"","","","",""
7304,3,8594364,Robin's Nest One - UK13179,4 High Street,"","","","",""
7305,1,8594363,Robin's Nest Two - UK13180,4 High Street,"","","","",""
7306,2,8673701,Robinhill Suites,"39, Robinhill, Kandewattha, Ahangama",3939,Ahangama,Sri Lanka,5.968620000000000000,80.428160000000000000
7307,2,8277637,"Robinhill Suites, Weligama, Sri Lanka","39, Old Galle Raod, Kandewattha, Weligama, Ahangama","",Ahangama,Sri Lanka,5.973474000000000000,80.429505000000000000
7308,4,8962464,Rock Cottage,Rock Cottage,"","","","",""
7309,2,8514295,Rock House Hideaway,"197 Rock House Drive, Fredericksburg",78624,Fredericksburg,United States Of America,30.299090000000000000,-98.902490000000000000
7310,3,11566153,Rockfig Lodge Madikwe,Rockfig Lodge Madikwe,"","","","",""
7311,2,8301066,Rockpool Cottage,The Cottage,"","","","",""
7312,4,8441090,Rockworks Chalets No.2 - UK7041,St Marys,"","","","",""
7313,3,8441089,Rockworks Chalets No.3 - UK7042,St Marys,"","","","",""
7314,1,8434686,Rockworks Chalets No.4 - UK7043,St Marys,"","","","",""
7315,2,8434685,Rockworks Chalets No.5 - UK7044,St Marys,"","","","",""
7316,2,8441091,Rockworks Chalets No.6 - UK7045,St Marys,"","","","",""
7317,2,7643021,Rodeway Inn,"608 East 2nd Street, Gillette",WY 82716,Gillette,United States Of America,44.293240000000000000,-105.495600000000000000
7318,2,8090798,Rodeway Inn,"1110a N. 7th Highway, Blue Springs",64014,Blue Springs,United States Of America,39.031171000000000000,-94.270672000000000000
7319,2,8514046,Rodeway Inn Cow Palace,"1301 N Main St, Granada",81052,Granada,United States Of America,38.101280000000000000,-102.618350000000000000
7320,2,7761538,Rodeway Inn Hagerstown,"901 Dual Highway Building B, Hagerstown",21740,Hagerstown,United States Of America,39.633725000000000000,-77.704255000000000000
7321,2,7615168,Rodeway Inn Millennium,"2756 Laurens Rd, Greenville",29607-3820,Greenville,United States Of America,34.815100000000000000,-82.338170000000000000
7322,2,7770841,Rodeway Inn North Conference Center,"3850 Depauw Blvd, Indianapolis",IN 46268,Indianapolis,United States Of America,39.920290000000000000,-86.225710000000000000
7323,2,8574891,Rodeway Inn San Diego,"16929 West Bernardo Drive, San Diego",CA 92127,San Diego,United States Of America,33.021897000000000000,-117.080226000000000000
7324,2,7617416,Rodeway Inn Signal Hill,"3555 E Pacific Coast, Signal Hill",90755,Signal Hill,United States Of America,33.789870000000000000,-118.150390000000000000
7325,2,8468155,Rodgers Roost Bed & Breakfast,"6104 William H. Kelly Rd, Gaylord",49751,Gaylord,United States Of America,44.941490000000000000,-84.391710000000000000
7326,1,9977371,Rodney,164 Main Street,"","","","",""
7327,2,7521604,Roebuck,"1 Baldock Street, Ware, Gb, Ware",SG12 9DR,Ware,United Kingdom,51.815573000000000000,-0.034807000000000000
7328,2,7759300,Rogner Haus,"Sonnleitn 11, Hermagorpressegger See",9620,Hermagorpressegger See,Austria,46.583839000000000000,13.257349000000000000
7329,2,8619709,Roli's Bed & Breakfast,"13608 Bullick Hollow Road, Austin, Us, Austin",78726,Austin,United States Of America,30.435480000000000000,-97.872350000000000000
7330,4,6988759,Rolton House,3 Rolton Cottages,"","","","",""
7331,2,7756374,Roma E Dintorni House,"Via Cansacchi 51, Ardea",00121,Ardea,Italy,41.733803000000000000,12.275556000000000000
7332,2,8485564,Roman,"Via Lorenzo Il Magnifico 120, Rome",00162,Rome,Italy,41.911560000000000000,12.526760000000000000
7333,2,11446584,Romansleigh Retreat,Odam Hill,"","","","",""
7334,2,7743750,Romantic Mansion Toronto,"224 Dovercourt Road, Toronto",M6J 3E1,Toronto,Canada,43.647880000000000000,-79.424219000000000000
7335,2,8523587,Romanzza Inn,"8c/9,w.e.a.,opposite New Jessa Ram Hospital ,new Delhi And Ncr 110005, Alipur",110005,Alipur,India,28.646340000000000000,77.190840000000000000
7336,2,8437128,Rome Accommodation - Campo De' Fiori,"Via DI San Salvatore In Campo 43, Rome",00186,Rome,Italy,41.895390000000000000,12.473910000000000000
7337,2,7812582,Rome Nice Room,"Via Daniello Bartoli 7, Rome",00152,Rome,Italy,41.875586000000000000,12.459798000000000000
7338,2,7392170,Romley Guest House,"2 Millfield Road, York",YO23 1NQ,York,United Kingdom,53.950050000000000000,-1.089130000000000000
7339,2,7677043,Rommai Chailay Resort & Seafood,"5/1 M.3 Ban Jek Bae, Ko Chang",23170,Ko Chang,Thailand,11.984840000000000000,102.400450000000000000
7340,2,7792678,Rona Accomodation,"Jl. Sukma Kesuma 23 Peliatan, Ubud",80571,Ubud,Indonesia,-8.512644000000000000,115.268445000000000000
7341,4,11566135,Rooiberg Resort and Events Venue,42 Maroela Street,"","","","",""
7342,2,8556911,Rooks Holiday,"114 5 7 Khunlumprapas Road Amphur Muang Mae Hong Son 58000 Thailand, Mae Hong Son",58000,Mae Hong Son,Thailand,19.292150000000000000,97.964570000000000000
7343,2,7562386,Rooms & Co Bed And Breakfast,"Hemonystraat 1a, Amsterdam",1074BK,Amsterdam,Netherlands,52.357517000000000000,4.902220000000000000
7344,2,7738859,Rooms Drage,"Baltazara Bogisica 23, Dubrovnik",20000,Dubrovnik,Croatia,42.644590000000000000,18.102690000000000000
7345,1,9997534,Roosters Rest - UK31826,Ing Head Farm,"","","","",""
7346,2,8678990,Roppongi Mayflower House,"412 Roppongi, Minatoku, Tokyo",106-0032,Tokyo,Japan,35.665580000000000000,139.736220000000000000
7347,2,8652762,Rosa Beach,"Rue De L Aeroport, Monastir",5000,Monastir,Tunisia,35.768957000000000000,10.764349000000000000
7348,2,8109126,Rosa's Place Guesthouse,"30 Ext Villa Flemenco Calle 3 Lote D, Vieques",00775,Vieques,Puerto Rico,18.312900000000000000,-65.306100000000000000
7349,3,9388087,Rose Blair - UK31045,Dunskey Estate,"","","","",""
7350,2,9586956,Rose Corner,Bramble Cottage,"","","","",""
7351,2,7586325,Rose Cottage,"Church Street, Windermere","",Windermere,United Kingdom,54.364300000000000000,-2.921330000000000000
7352,3,8993502,Rose Cottage,Rose Cottage Witherslack,LA11 6RW,High Newton,Gb,54.247982000000000000,-2.860014000000000000
7353,4,44509267,Rose Cottage,Rose Cottage Witherslack,LA11 6RW,Grangeoversands,United Kingdom,54.248192000000000000,-2.858955000000000000
7354,4,8915207,Rose Cottage,Rose Cottage,"","","","",""
7355,3,8376450,Rose Cottage,3 Teapot Row,"","","","",""
7356,3,5127842,Rose Cottage,Tom Lane,"","","","",""
7357,2,5271912,Rose Cottage,32 West Street,"","","","",""
7358,4,9000087,Rose Cottage - UKC4238,The Street,"","","","",""
7359,2,9351909,Rose Cottage-UK11689,Atherfield Green,"","","","",""
7360,2,8588774,Rose Gate Cottage B&b,"Western Avenue,423, Findlay",45840,Findlay,United States Of America,41.039020000000000000,-83.659620000000000000
7361,2,8541137,Rose Of Ancient Town Lijiang,"45 Shaungshi Section Xinhua Street Gucheng District, Lijiang",674100,Lijiang,China,26.878960000000000000,100.232020000000000000
7362,1,10949981,Roseberry Cottage,Roseberry Cottage,"","","","",""
7363,1,9157178,Rosedale,Rosedale,"","","","",""
7364,1,11566155,Roseland Estcourt,57 Lorne Street,"","","","",""
7365,1,9987557,Roselea Cottage - 3 Bedroom Holiday Home - Carew,"Roselea Cottage,","","","","",""
7366,4,11361615,Rosemary - 1 Bedroom Shepherds Hut - Amroth,"Amroth Bay Holidays,","","","","",""
7367,2,5272037,Rosemary Cottage,2 Shore Street,"","","","",""
7368,4,7008458,Rosemount Cottage,5 The Bridle Path,"","","","",""
7369,1,8592566,Roses Place,71 Rainbows End Park,"","","","",""
7370,3,8681839,Rosevene,Rosevene,"","","","",""
7371,3,11455801,Rosewood - UK39761,1 Branscombe Nurseries,"","","","",""
7372,2,8630849,Rosewood Residences Imbi,"5 Jalan Jati Off Jalan Imbi, Kuala Lumpur",55100,Kuala Lumpur,Malaysia,3.145810000000000000,101.715828000000000000
7373,1,5385662,Roseworth,44 High Portinscale,"","","","",""
7374,2,7835306,Roslin Lodge,"63 Terenure Road East, Dublin",D6,Dublin,Ireland,53.310585000000000000,-6.279397000000000000
7375,2,8396318,Rossello Sdb,"Carrer De Rosselló, 429, Barcelona",08025,Barcelona,Spain,41.405169000000000000,2.173094000000000000
7376,2,8615281,Rossert,"Rossertstr. 1, Kelkheim",65779,Kelkheim,Germany,50.170730000000000000,8.392610000000000000
7377,3,8371741,Rosslyn House,Rosslyn House,"","","","",""
7378,2,8657162,Rosy Road Century Hotel,"266 Huancheng South Road, Kunming",650041,Kunming,China,25.026096000000000000,102.728007000000000000
7379,2,8609892,Roundhouse Mill,"Penpillick Cornwall Gb, Par",PL24 2RT,Par,United Kingdom,50.376320000000000000,-4.702620000000000000
7380,2,8569076,Roundhouse Villa Resort,"Marine Park Road, Malindi",80200,Malindi,Kenya,-3.213830000000000000,40.119010000000000000
7381,2,8695871,Route Falls Hostel,"Rua Edmundo De Barros 1182, Foz Do Iguacu",85852 170,Foz Do Iguacu,Brazil,-25.545204000000000000,-54.574570000000000000
7382,4,5272042,Rowan Cottage,44 Main Road,"","","","",""
7383,4,8713552,Rowan Cottage - UK4187,"Hollin Lane,","","","","",""
7384,4,8503440,Rowan House,18 Fiscavaig,"","","","",""
7385,2,8508761,Rowanlea,1 Rowanlea,"","","","",""
7386,1,8349291,Rowantree Court,1 Rowantree Court,"","","","",""
7387,1,9066713,Royal Bansko Aparthotel 206d,"\"Ul. \"\"Kosherinata\"\" 2770",+44 7738 718757,"Kosherinata\"",Bansko,0,41.820850000000000000
7388,2,7823737,Royal Bayswater Hostel,"121 Bayswater Road, London",W2 3JH,London,United Kingdom,51.510392000000000000,-0.186289000000000000
7389,2,8446801,Royal Beach Hotel,"Building 23, 39 Leningradskoye Highway,moscow City,125212, Moscow",125212,Moscow,Russia,55.836759000000000000,37.477691000000000000
7390,2,7652980,Royal Bed And Breakfast,"1929 Sandstone Drive, Naramata",V2A 8Y6,Naramata,Canada,49.504489000000000000,-119.635191000000000000
7391,2,7793973,Royal Decameron Issil,"Circuit De La Palmeraie, Marrakesh",40000,Marrakesh,Morocco,31.685373000000000000,-7.997124000000000000
7392,2,8453009,Royal Decameron Issil All Inclusive,"Circuit De Palmeraie, Marrakesh",B.P. 1572,Marrakesh,Morocco,31.652180000000000000,-7.977980000000000000
7393,2,7723239,Royal Denai Hotel,"Jl. Dr. A. Rivai No. 26, Bukittinggi",26121,Bukittinggi,Indonesia,-0.299520000000000000,100.367060000000000000
7394,3,8036186,Royal Denai Hotel,Jl. Dr. A. Rivai No. 26,26121,Bukittinggi,Id,-0.299515545368194600,100.367057800292970000
7395,2,8513261,Royal Heritage Cruise,"Bai Chay Wharf, Halong",0084,Halong,Vietnam,20.954750000000000000,107.047500000000000000
7396,3,5544926,Royal Hotel - Matheran,Kasturba Rd,410102,Mātherān,In,18.988590000000000000,73.270900000000000000
7397,2,7862363,Royal Inn,"2626 Parkway, Pigeon Forge",37863,Pigeon Forge,United States Of America,35.803600000000000000,-83.575302000000000000
7398,2,8509134,Royal Inn,"1501 Tuttlecreek Boulevard, Fort Riley",66502,Fort Riley,United States Of America,39.196360000000000000,-96.562810000000000000
7399,2,8510055,Royal Inn & Casino Hotel,"Elías Aguirre 793, Iquitos","",Iquitos,Peru,-3.755020000000000000,-73.248990000000000000
7400,2,7651819,Royal Khazir Boutique,"University Agriculture Road Shalimaar, Srinagar",191121,Srinagar,India,34.142000000000000000,74.876520000000000000
7401,3,131553,Royal Mirage Agadir,Boulevard Mohammed V,80000,Agadir,Ma,30.419410000000000000,-9.603490000000000000
7402,2,8521994,Royal Mirage Beach Resort,"27/1, Bammon Waddo, Behind Victor Exotica, Candolim, Bardez, Candolim",403515,Candolim,India,15.509234000000000000,73.771832000000000000
7403,2,7822486,Royal Orchid Park,"2nd Ring Rd. T. Changpuak A. Muang 1, Chiang Mai",50100,Chiang Mai,Thailand,18.840590000000000000,98.975712000000000000
7404,2,7633546,Royal Pacific,"Rama9 Road Bangkapi Huaykwang 335, Bangkok",10310,Bangkok,Thailand,13.755601000000000000,100.585134000000000000
7405,2,7844585,Royal Pacific Charters & Suites,"3964 Arlene Pl V8 Victoria British Colombia Canada Saanich, Saanich",V8,Saanich,Canada,48.465839000000000000,-123.393822000000000000
7406,2,8580209,Royal Paris,"55, Sydenhams Road, Periamet, Chennai",600003,Chennai,India,13.083880000000000000,80.270500000000000000
7407,2,7546440,Royal Phuket Yacht Club,"23/3 Moo 1vises Roadrawai, Muang, Phuket",83000,Phuket,Thailand,7.778550000000000000,98.302598000000000000
7408,2,8340620,Royal Regency,"10 Sheetla Marg Lake Palace Road Prior To Kala G Gora G Chowk, Eklingji",313001,Eklingji,India,24.574995000000000000,73.688539000000000000
7409,2,8133028,Royal Reve Hotel,"91166/a Sarojini Devi Road Beside Reliance Digital, Secunderabad",500003,Secunderabad,India,17.441410000000000000,78.500480000000000000
7410,3,1059856,Royal Reve Hotel,"91166/a Sarojini Devi Road, Beside Reliance Digital",500003,Secunderābād,In,17.441414000000000000,78.500482000000000000
7411,2,7805063,Royal Suite Hotel,"Bneid Algar block 1  Gulf Stbehind Alsalam Hospital, Kuwait City","",Kuwait City,Kuwait,29.370110000000000000,48.008960000000000000
7412,2,7784644,Royal Suite Lodge,"3811 Minnesota Dr, Anchorage",99503,Anchorage,United States Of America,61.185308000000000000,-149.912911000000000000
7413,2,8520654,Royal Tulip On The Beach,"1 Xincheng Rd. ,shanghai 200540, Shanghai",200540,Shanghai,China,30.704852000000000000,121.343983000000000000
7414,4,11566160,Royal Villa Guesthouse,48 Denne Road,"","","","",""
7415,2,10940884,Royal inn Residence,"","",Test City,KM,"",""
7416,2,8118294,Royalsborough Inn At The Bagley House,"1290 Royalsborough Rd, Durham",04222,Durham,United States Of America,43.928430000000000000,-70.123870000000000000
7417,2,8579024,Royalton Hotel,"1101 Atlantic Ave, Ocean City",21842,Ocean City,United States Of America,38.341080000000000000,-75.080060000000000000
7418,2,7572161,Royhotel,"2 Route De Rosieres Route De Goyencourt, Roye",80700,Roye,France,49.709430000000000000,2.775270000000000000
7419,3,10343284,Roza Home,"\"66 ulitsa \"\"Buzludzha\"\" fl. 3",+359877555804,"ap. 6\"",Sofia,0,42.686270000000000000
7420,2,8569547,Rua Da Praia Hotel,"Rua Marechal Floriano Pexioto 108 Centro., Porto Alegre",90020060,Porto Alegre,Brazil,-30.029700000000000000,-51.226800000000000000
7421,4,6988689,Ruach,6 Garden Crescent,"","","","",""
7422,2,7712480,Ruaengrit Palace,"392 Moo 12 Soi Man Snooker T.sila, Khon Kaen",40000,Khon Kaen,Thailand,16.481780000000000000,102.817420000000000000
7423,2,8530705,Ruanchaba Resort,"150/1 Sukjai Rd, Maung Prachuabkirikhan, Prachuap Khiri Khan",77000,Prachuap Khiri Khan,Thailand,11.802220000000000000,99.791590000000000000
7424,1,55228703,Ruby Can Tho Hotel,34 Nguyen An Ninh,"",Can Tho,Vietnam,10.031074310000000000,105.787017610000000000
7425,2,8664068,Ruby Van Gogh Apartments,"Saenredamstraat 23, Amsterdam",1072 CB,Amsterdam,Netherlands,52.355830000000000000,4.888080000000000000
7426,2,7774359,Rugao Jinling Jinding Grand Hotel,"Jiefang Road Rucheng Town Rugao, Nantong",226500,Nantong,China,32.374326000000000000,120.573503000000000000
7427,2,8491820,Rui De Hotel Beijing,"Block 209 Beiyuan Road 86 A Chaoyang District, Beijing",100010,Beijing,China,40.000290000000000000,116.421570000000000000
7428,3,8775845,Ruma,"Jl. Terusan Cigadung No.9, Sekeloa, Kecamatan Coblong",40134,Bandung,ID,"",""
7429,2,8478409,Rumah Palagan,"Jl. Kranji 19b, Damai, Mudal Jl Palagan Tentara Pelajar Km. 7.8, Ngaglik","",Ngaglik,Indonesia,-7.732160000000000000,110.383500000000000000
7430,2,7672396,Rundle Manor Apartment Hotel,"348 Martin Street, Dead Man's Flats",T1L 1B1,Dead Man's Flats,Canada,51.181210000000000000,-115.570132000000000000
7431,4,10236889,Rushmoor Lodge,Rushmoor Stud,"","","","",""
7432,2,8181077,Ruskin,Grangeoversands,LA11,Grangeoversands,United Kingdom,54.202790000000000000,-2.894720000000000000
7433,4,9147542,Rutherglen,Lon Towyn Capel,"","","","",""
7434,2,8502180,Ruyi Hotel,"No. 656 North Youhao Road, Urumqi",830000,Urumqi,China,43.823180000000000000,87.586230000000000000
7435,2,8454452,Ruyuan Hotel,"No. 69 Dabei Road, Shiqiao, Panyu District, Guangzhou",511400,Guangzhou,China,22.939380000000000000,113.365690000000000000
7436,2,8591791,Rydges,"112 Burelli Street Wollongong, Wollongong",2500,Wollongong,Australia,-34.426404000000000000,150.895518000000000000
7437,2,9176644,Ryelands House,Barff Road,"","","","",""
7438,4,36803143,Ryokan Koyokan,"530 Miyakami, Yugawaramachi Ashigarashimogun",259-0314,Yugawara,Japan,35.147751000000000000,139.072477000000000000
7439,2,7805896,Ryokan Misono,"3 4 1 Oimatsucho Kurashiki City, Okayama",710 0826,Okayama,Japan,34.596209000000000000,133.764003000000000000
7440,3,10891937,Résidence Le Hameau des Ecrins,"PUY-SAINT-VINCENT 1800, Puy-Saint-Vincent","",Puy-Saint-Vincent,FR,"",""
7441,1,10316128,Résidence Océane,Rue du Surf Anse Bonneville TARTANE,"","","","",""
7442,1,10318586,Résidence Océane avec location de voiture,Rue du Surf Anse Bonneville TARTANE,"","","","",""
7443,2,7576065,Résidence Pierre & Vacances Le Phare,"Avenue Des Phares, Le Touquetparisplage",62520,Le Touquetparisplage,France,50.525124000000000000,1.591132000000000000
7444,2,6842654,Résidence Ty Avel,"212 98 Bis Rue Du Port De Pêche, Plouharnel",56170,Plouharnel,France,47.484073000000000000,-3.121568000000000000
7445,2,6956279,S Suites In Rome,"Via Giuseppe Gioachino Belli 28, Rome",00193,Rome,Italy,41.907570000000000000,12.472020000000000000
7446,3,10067804,S-Cape Holiday Homes,3 Diaz Street,"","","","",""
7447,4,11443780,SA @ Cameron Emerald Avenue,"Emerald Avenue Cameron, Brinchang, Cameron Highlands, Pahang",39000,Cameron Highlands,MY,4.491963000000000000,0
7448,4,9167077,SOL ARONA,"AVENIDA JUAN CARLOS I, 25","",LAS AMERICAS,ES,"",""
7449,4,9167071,SOL BARBACAN,"AV. DE TIRAJANA, 27","",MELONERAS,ES,"",""
7450,2,9167075,SOL PUERTO DE LA CRUZ TENERIFE,"JOSÉ DEL CAMPO LLANERA, 2","",SANTA CRUZ DE TENERIFE,ES,"",""
7451,3,11393827,SOTIRIOS APARTMENTS,PIGADIA,85700,KARPATHOS,GR,"",""
7452,2,9005474,SPOT ON 49127 Sandhya Resort,"\"Sandhya Resort, sankar Nagar,Nagaon ,Assam \"\" to \"\" Near Sankar Nagar","","Hojai\"",Narjān,0,26.015798000000000000
7453,1,10343908,STUDIO - SOLNA POMORIE,"\"ulitsa \"\"Solna\"\" 22B",+420736169913,"apartment 25 5.floor\"",Pomorie,0,42.561000000000000000
7454,3,10055180,SUNSUITES CAROLINA,"PASEO LAS CANTERAS, 49","",SAN AGUSTIN,ES,"",""
7455,2,7487604,Saanewald Lodge,"Hornbergstrasse 22, Saanen",3777,Saanen,Switzerland,46.511494000000000000,7.316071000000000000
7456,2,8556887,Sabura,"Urbanizacao De Ponta Preta, 2e Santa Maria 4111, Cv, Sal",224,Sal,Cape Verde,16.597890000000000000,-22.922520000000000000
7457,2,8615742,Safari Beach Hotel,"Nuweiba/taba Road Km18, Nuweiba",NULL,Nuweiba,Egypt,29.048800000000000000,34.656500000000000000
7458,2,6457885,Safari Beach Nuweiba,"Km 17 Nuweiba Taba Road Ras Shitaan, Nuweiba",99999,Nuweiba,Egypt,29.048800000000000000,34.656500000000000000
7459,2,8360798,Safari Lodge,"Rakiraki, Rakiraki",000,Rakiraki,Fiji,-17.294850000000000000,178.218500000000000000
7460,1,8441112,Saffron,Golf Course Road,"","","","",""
7461,2,7054493,Sage Hotel - Yaan,"22 South 1st Road Yucheng District, Yaan, Ya'an",625000,Ya'an,China,29.990640000000000000,103.003930000000000000
